state,district,week_index,week,pred_bio,pred_demo,pred_enrol,forecast_step
Tamil Nadu,Viluppuram,35,56,1961.4834009748304,1058.6165963503688,0.02792021529950185,4
Tamil Nadu,Virudhunagar,35,56,3446.0567512523253,1398.20431025622,0.08998200365973498,4
Assam,Hojai,35,56,470.00174829472326,683.9853560489353,0.030508371058842645,4
Maharashtra,Dhule,35,56,5403.0670500725055,1688.8329321109,0.5078263106493286,4
Uttar Pradesh,Rae Bareli,35,56,2317.6747615134086,1901.0611772542693,0.0,4
Punjab,Mansa,35,56,919.3567425120959,343.66056186884896,0.0,4
Punjab,Malerkotla,35,56,50.77432657114518,232.51967583869794,0.044531521950322256,4
Kerala,Pathanamthitta,35,56,998.1864573878577,727.5068317023283,0.020022390302942134,4
Punjab,Patiala,35,56,1616.3812213899287,1047.6910694457317,0.18883892846950256,4
Chhattisgarh,Durg,35,56,4389.429219051847,1886.6651446876713,0.09974392168706524,4
Odisha,Sundargarh,35,56,203.16556653562117,246.33026961127644,0.0,4
Haryana,Ambala,35,56,1052.4716173109346,678.6573800989433,0.057834423764158156,4
Gujarat,Valsad,35,56,1265.9351060935173,915.6372508580337,0.03159265731521161,4
Jharkhand,West Singhbhum,35,56,1019.7119807008563,976.9261571945294,0.002991723293665445,4
Jharkhand,Simdega,35,56,500.5729909646758,559.6261417866032,0.0012708590151823814,4
Tamil Nadu,Vellore,35,56,5178.221912815519,1561.7584587230108,0.22328014318695544,4
Uttarakhand,Pauri Garhwal,35,56,1506.8152308463273,656.4660025112097,0.0,4
Madhya Pradesh,Barwani,35,56,1193.6422881755525,702.8464885550649,0.13997639933176323,4
Bihar,Gopalganj,35,56,1247.8757717420826,1651.2030885600961,0.0649354455590676,4
Chhattisgarh,Mahasamund,35,56,3680.3508154235183,1929.7640584955748,0.10233047029213031,4
Rajasthan,Kota,35,56,1442.5895394078448,1933.4274238253151,0.0,4
Uttar Pradesh,Saharanpur,35,56,3915.0334323066386,2455.3064917314514,0.17578354537730495,4
Uttar Pradesh,Sant Kabir Nagar,35,56,2021.2721944490663,1574.7186302592067,0.0,4
Uttar Pradesh,Sambhal,35,56,2086.6126213530815,2198.154421890795,0.0155684302841199,4
Bihar,Nalanda,35,56,1278.852496397856,2185.107195887447,0.1127207481072476,4
Haryana,Karnal,35,56,1295.9149687824784,858.13391118048,0.10830686413385518,4
Tamil Nadu,Tiruvallur,35,56,5197.054410712057,2467.676011817372,0.49637549876235715,4
Tamil Nadu,Tiruvannamalai,35,56,2768.7702550544464,1392.1028843398663,0.09845885316031186,4
Andhra Pradesh,Nalgonda,35,56,1562.256693465824,1067.2483775331543,0.0,4
Haryana,Bhiwani,35,56,1290.212343653161,722.2388807130064,0.02763617286971029,4
Jharkhand,Seraikela-kharsawan,35,56,21.27660122712186,223.52552752558438,0.0,4
Odisha,Sundergarh,35,56,1468.2169996300872,733.5133109551916,0.037182599597145385,4
Tamil Nadu,Villupuram,35,56,2487.8963801525483,1096.5218963086131,0.12289934052086864,4
Rajasthan,Bikaner,35,56,2399.55704855089,1856.2574285037522,0.09606756598972391,4
Uttarakhand,Haridwar,35,56,3029.210572630004,1756.6663600456968,0.24350433180927927,4
Rajasthan,Jhalawar,35,56,1661.3410568166873,1274.3067187288475,0.08935098521575123,4
Maharashtra,Nashik,35,56,10009.490044745007,4267.267088798938,0.6320771323456249,4
Kerala,Thrissur,35,56,1886.9016027989749,1359.3969364311895,0.1147454083641955,4
Kerala,Thiruvananthapuram,35,56,1662.0061546227707,1579.367581518363,0.0,4
Assam,Biswanath,35,56,38.30318950978761,315.29704615740144,0.13015551844583156,4
Chhattisgarh,Koriya,35,56,2666.3632088198588,1158.2255246887746,0.0,4
West Bengal,South 24 Parganas,35,56,2186.0586781196866,6170.263757281797,0.056705050558921735,4
Tamil Nadu,Pudukkottai,35,56,4366.098261251383,1241.4320364393127,0.1729298111999141,4
Tamil Nadu,Tiruppur,35,56,4372.832780407273,1463.5431849730894,0.1070247687364785,4
Haryana,Charkhi Dadri,35,56,26.47630718447742,230.93835189428796,0.05789050717220319,4
Jharkhand,Seraikela-Kharsawan,35,56,498.26233680197316,550.04172249739,0.023881929146534045,4
Madhya Pradesh,Katni,35,56,3059.784670029587,774.7038731420389,0.09616667297130932,4
Madhya Pradesh,Narsinghpur,35,56,1248.8252302310225,509.87702235174834,0.009389601773757127,4
Rajasthan,Jalor,35,56,1801.9650553952667,1222.425283413262,0.18235857527764737,4
Maharashtra,Nandurbar,35,56,4705.031491500877,869.5804417161811,0.23756168075858433,4
Assam,Udalguri,35,56,385.69379620588455,658.2143899748709,0.08068800167827013,4
Kerala,Wayanad,35,56,540.8144490583454,632.3729506019362,0.03164645266074432,4
Uttar Pradesh,Sant Ravidas Nagar,35,56,1310.7790147330095,1391.0508710803106,0.009560041013411407,4
Madhya Pradesh,Balaghat,35,56,2725.581590456703,872.4322497652478,0.06874866205936524,4
Madhya Pradesh,Ashok Nagar,35,56,901.7679239255536,534.3503089135402,0.1564330087903451,4
Andaman and Nicobar Islands,North And Middle Andaman,35,56,22.674907818893914,28.527729676857376,0.0,4
Bihar,Aurangabad,35,56,1076.6711344682712,1576.6593393831938,0.06587350130989993,4
Haryana,Faridabad,35,56,1741.749367706747,1747.7895313926495,0.1206236036645398,4
Tamil Nadu,Tirupattur,35,56,196.89216952615746,301.050059750198,0.001303965289601563,4
Orissa,Balangir,35,56,31.982445413390543,149.44774626362906,0.0,4
Orissa,Baleshwar,35,56,19.23148030097169,53.98491740317034,0.052165405957294755,4
Jharkhand,Pakaur,35,56,7.150381087189096,43.77251492619852,0.0,4
Maharashtra,Gadchiroli,35,56,3115.925456577901,1137.8534694125972,0.007413694295439721,4
Chhattisgarh,Korba,35,56,2983.437496500635,1670.142608710993,0.13021202032538726,4
Assam,Bongaigaon,35,56,594.6074045432996,690.4736230229859,0.03439093984746679,4
Maharashtra,Nanded,35,56,6778.616274147135,3218.604502340739,0.35412298051590146,4
Uttar Pradesh,Shahjahanpur,35,56,3451.380255505037,2501.1216221057816,0.14462711973019762,4
Andhra Pradesh,Cuddapah,35,56,3208.753224446179,1716.2460542264912,0.21872827520638152,4
Maharashtra,Nagpur,35,56,6466.226371263575,2977.264675350257,0.43751927508698507,4
Uttarakhand,Dehradun,35,56,3981.792478524251,1422.3303632154198,0.24866399550475335,4
Bihar,Jehanabad,35,56,657.8621817350672,728.787473502772,0.017530383807764987,4
West Bengal,South Dinajpur,35,56,9.663673192566756,255.85963158717186,0.0,4
Bihar,Muzaffarpur,35,56,3086.9410214795353,2793.914098863764,0.04900791059957644,4
Madhya Pradesh,Narsimhapur,35,56,50.24884145470252,164.81942883371897,0.08678320525036046,4
Tamil Nadu,Tirunelveli,35,56,5438.003378075801,1555.897494385234,0.3680272960897932,4
Arunachal Pradesh,Longding,35,56,8.226918553799345,15.763548402852852,0.09196750852450487,4
Andhra Pradesh,Nandyal,35,56,122.8193614002788,432.934205198943,0.040869358283049995,4
Rajasthan,Barmer,35,56,4300.990510027035,1759.8214041314855,0.2907210217297518,4
Madhya Pradesh,Narmadapuram,35,56,25.96980813292291,229.42741488659811,0.03673588483367971,4
Uttar Pradesh,Shamli,35,56,2348.998607456736,1501.5202458575704,0.0,4
Punjab,Moga,35,56,908.3633210567192,626.7161016923357,0.017576227565480926,4
Himachal Pradesh,Una,35,56,860.1775080668641,224.91045995097932,0.13463491663353874,4
Uttar Pradesh,Siddharthnagar,35,56,2135.384510241036,2106.2274967547855,0.0585890420200369,4
Uttar Pradesh,Shrawasti,35,56,1004.2046692906296,1383.4267174064657,0.022379404120088993,4
Chhattisgarh,Gariyaband,35,56,1792.9336245425193,1127.0954438152232,0.03694122949792892,4
Assam,Dibrugarh,35,56,160.925551975453,686.3660404176703,1.1604393874986476,4
Madhya Pradesh,Khandwa,35,56,820.1239292268352,277.3704008165951,0.04749578163346994,4
Tamil Nadu,Thoothukkudi,35,56,4278.70008489672,1113.4422191943354,0.12591595046813706,4
Tamil Nadu,Thiruvarur,35,56,1822.1621009048033,1091.9789146986393,0.06119517352457574,4
Tamil Nadu,Tiruchirappalli,35,56,4890.077297335195,1479.3494382163267,0.22557340714846247,4
Jharkhand,Sahebganj,35,56,490.1368082840925,914.3791257139376,0.09052925794020576,4
Haryana,Fatehabad,35,56,1102.7409003592938,654.8637071109728,0.01391039685915418,4
Jharkhand,Palamau,35,56,7.319573231955867,73.51951502836195,0.0,4
Jharkhand,Pakur,35,56,100.4490752295616,547.228080003779,0.3114770790924025,4
West Bengal,South Twenty Four Parganas,35,56,366.77420512121785,1157.824956127722,0.022271430709936653,4
Chhattisgarh,Kondagaon,35,56,2135.403507891939,923.608670067313,0.11847222363555539,4
Rajasthan,Karauli,35,56,1548.1700100272294,1552.3708673484866,0.11334881880385748,4
Maharashtra,Mumbai,35,56,6683.281673731439,3583.9770356574436,0.550278366320039,4
Maharashtra,Mumbai Suburban,35,56,5472.566050945985,3269.6974613174707,0.6432314996087635,4
Uttar Pradesh,Sitapur,35,56,4485.447836624814,2592.1278932741916,0.23733572390443272,4
Maharashtra,Mumbai City,35,56,1163.170130578592,1207.4278570682507,0.058882156692798705,4
Chhattisgarh,Kawardha,35,56,2204.906655543355,1272.2297167958761,0.020946607654339543,4
Madhya Pradesh,Anuppur,35,56,826.629746016568,528.9022309852198,0.08932113551227343,4
Haryana,Hisar,35,56,1441.6763821042227,850.6850627435044,0.05785876634756339,4
Tamil Nadu,Salem,35,56,5360.60478491402,2195.098947514891,0.2193924709018611,4
Haryana,Gurgaon,35,56,1099.1472335872525,1541.2360958447844,0.06415136359601756,4
Jharkhand,Ranchi,35,56,913.0730134374713,1492.3691310115405,0.08654213025567269,4
Orissa,Bhadrak,35,56,21.894589090818574,85.88230224169989,0.0,4
Tamil Nadu,Thiruvallur,35,56,16.645534733075973,78.34680864331031,0.0,4
Tamil Nadu,Ramanathapuram,35,56,1914.6316676209672,942.0758310693426,0.0,4
West Bengal,Uttar Dinajpur,35,56,1033.3133732298502,4156.667104407069,0.09736972561451239,4
Maharashtra,Gondiya,35,56,2297.103708478686,1424.3182231608394,0.001838827970232794,4
Andhra Pradesh,Bapatla,35,56,25.680152862763045,290.7181426084857,0.01543325616628473,4
Andhra Pradesh,Chittoor,35,56,6923.166898344909,2470.9248708597347,0.47591615436225454,4
Rajasthan,Jodhpur,35,56,4305.151118005526,2360.118280849516,0.2117758791605974,4
Rajasthan,Jhunjhunun,35,56,1856.5409062690867,1661.801721731261,0.011077874561611098,4
Punjab,Muktsar,35,56,29.54976724748497,174.86244018542146,0.0,4
Uttar Pradesh,Sonbhadra,35,56,1425.6507423811322,1391.1690331931218,0.0,4
Chhattisgarh,Kanker,35,56,2151.044294845121,1164.4295781524127,0.065098294286326,4
Chhattisgarh,Kabeerdham,35,56,1490.986057954612,651.2022287939265,0.0,4
Orissa,Dhenkanal,35,56,12.76821157524293,16.31821093691528,0.0,4
Tamil Nadu,The Nilgiris,35,56,1335.8397961664866,600.662569283812,0.0,4
Tamil Nadu,Thanjavur,35,56,4599.782731490693,1478.4059679979734,0.17989726769533024,4
Jharkhand,Ramgarh,35,56,352.4894834266146,669.9683765836514,0.08157140314226534,4
Haryana,Kaithal,35,56,1085.2296279418686,685.0578370444936,0.02650951318250112,4
Tamil Nadu,Theni,35,56,1649.0690682630166,1157.1374275098506,0.0035861564414812284,4
Orissa,Cuttack,35,56,27.00813128073684,59.379463583400785,0.0,4
Madhya Pradesh,Morena,35,56,1540.0597234713928,1003.2016131545705,0.09916146148059556,4
Madhya Pradesh,Khargone,35,56,1981.815562758367,673.1509400131355,0.051559138401440635,4
Uttar Pradesh,Unnao,35,56,2349.604578089528,2247.7663847525496,0.08390255801249598,4
Uttar Pradesh,Sultanpur,35,56,1826.1106545206803,1748.4340056696406,0.044949492989266565,4
Assam,Hailakandi,35,56,226.9781889390253,747.0403655810918,0.24298823340439718,4
Lakshadweep,Lakshadweep,35,56,20.243511837250402,36.123335194526,0.0,4
Maharashtra,Latur,35,56,5455.97044028589,2508.837047756211,0.21978304192167278,4
Punjab,Pathankot,35,56,471.71785268977794,280.04969040725774,0.22608072505170165,4
Madhya Pradesh,Agar Malwa,35,56,177.62102448248828,201.60444438581519,0.12556692515492904,4
Assam,Cachar,35,56,973.6535363313642,1378.4924240706832,0.0,4
Madhya Pradesh,Mandla,35,56,887.5926488643403,771.5270181734879,0.04391070618246376,4
Tamil Nadu,Tenkasi,35,56,316.3859319470106,319.53559387732787,0.0793312176571415,4
Haryana,Jind,35,56,1349.8983957756545,672.586332743783,0.042702632170742376,4
Haryana,Jhajjar,35,56,1029.1287766463226,695.707980731697,0.02161467428779363,4
Jharkhand,Purbi Singhbhum,35,56,29.089567954151853,214.5592790275499,0.03670352340530529,4
Rajasthan,Bharatpur,35,56,2075.702418148018,2047.6228308212853,0.16686839165169473,4
Rajasthan,Jhunjhunu,35,56,17.69258724986004,181.80181695430775,0.0,4
Uttar Pradesh,Varanasi,35,56,4121.518736540986,2607.363188945097,0.225257739876998,4
Maharashtra,Kolhapur,35,56,5895.513724837946,2914.1154423575617,0.37503181720486106,4
Assam,Tinsukia,35,56,273.1775124823329,1080.0375748721165,0.07169440218458607,4
Andhra Pradesh,Sri Potti Sriramulu Nellore,35,56,199.2508655642912,600.2470335816972,0.17720198243553933,4
Maharashtra,Hingoli,35,56,3693.7965287896163,2050.988978564823,0.20706905855425664,4
Uttarakhand,Bageshwar,35,56,554.1350390618754,311.4767087718882,0.04839516399157408,4
Andhra Pradesh,Nellore,35,56,2983.537305674695,1274.8293864108828,0.6121202516686044,4
Madhya Pradesh,Alirajpur,35,56,789.620980554568,522.1324549270234,0.0790554161898042,4
Bihar,Madhepura,35,56,1368.0484094630565,1354.8117516154675,9.51175883680864e-05,4
Bihar,Lakhisarai,35,56,843.4319554102669,800.5152217089606,0.006057733229263368,4
Rajasthan,Bhilwara,35,56,2770.275854784002,1791.9266501364646,0.12277946931658384,4
Karnataka,Udupi *,9,56,1.0567417188476662,0.6632861145048374,0.0,5
Maharashtra,Ahilyanagar,9,57,1.5938028200982717,72.69737852820282,0.006037485248668373,5
West Bengal,East midnapore,9,55,0.370516296712568,0.8129399961304891,0.0,5
Andaman & Nicobar Islands,Nicobars,9,54,0.476738118007645,1.5341557166785615,0.001717630108445434,5
West Bengal,Bally Jagachha,10,57,0.3562787243945783,0.9947703619945413,0.0,5
Maharashtra,Hingoli *,10,57,1.850858064015688,0.9886270142298395,0.004751779568801591,5
Odisha,ANGUL,11,54,0.7443459227004235,0.9088243423179754,0.0,5
Odisha,NAYAGARH,11,55,0.7579703420749797,0.8093114944737174,0.0,5
West Bengal,South DumDum(M),11,55,0.40129443202349674,1.2805922958727718,0.0,5
100000,100000,12,57,0.7891667467323681,0.9042595389437498,0.002271801448048373,5
West Bengal,West Medinipur,12,57,0.4462061625551377,1.2649516048399716,0.0020855828015551056,5
West Bengal,South 24 Pargana,12,53,0.4435011322274677,1.835465309528613,0.0,5
Rajasthan,Beawar,12,57,1.8431306203175635,121.87504569460943,0.0,5
Rajasthan,Didwana-Kuchaman,12,57,1.1758705082226937,175.35582083802768,0.0,5
Jammu & Kashmir,Leh (ladakh),12,54,0.6907177602179692,0.9449954096002426,0.0,5
Rajasthan,Khairthal-Tijara,12,57,0.954311318269233,197.84914172631105,0.0,5
Rajasthan,Kotputli-Behror,12,57,1.0901006926611787,149.35988380841542,0.02784592996932993,5
Rajasthan,Phalodi,12,57,1.7146180443212118,88.29805589240834,0.0450903790071593,5
Chandigarh,Mohali,12,57,0.8004569045712743,0.787224436236673,0.0,5
Rajasthan,Balotra,12,57,1.0901006926611787,120.15858081912288,0.027413812397806946,5
Tamil Nadu,Kanchipuram,13,57,1.405686690176779,0.9097448046017889,0.0,5
Karnataka,Bijapur(KAR),13,57,1.4565768347332289,1.2013688517285783,0.0,5
Uttar Pradesh,Bagpat,13,56,1.2169209776518,1.06079024741659,0.0125925413665945,5
West Bengal,KOLKATA,13,56,0.7880613040082419,2.0873499019713733,0.0,5
Tamil Nadu,Tuticorin,13,57,1.1194486837357356,0.9097448046017889,0.0,5
West Bengal,NADIA,13,57,0.5546227531280824,1.898724327499595,0.01100135423113688,5
West Bengal,South 24 parganas,13,55,0.7880613040082419,1.6431106620814782,0.0,5
West Bengal,nadia,13,56,0.5638121358142578,1.1792416960753103,0.0020855828015551056,5
andhra pradesh,rangareddi,14,57,0.39464020486833695,1.1416147150713951,0.0,5
West Bengal,East Midnapur,14,57,0.5829440833026607,1.8721728528147301,0.020580903474027117,5
West Bengal,Hooghiy,14,57,0.5627512947268398,2.994938759674583,0.0,5
Telangana,Medchal?malkajgiri,14,56,1.2569641067075334,1.7190800638129236,0.007372017310040979,5
Meghalaya,Jaintia Hills,15,56,0.6209054839628805,1.1955941853759586,0.0,5
Odisha,Anugal,15,56,1.465712616925716,1.279950030471252,0.0,5
Jammu & Kashmir,Rajauri,15,57,0.747106412587542,1.4607968464880308,0.0,5
Rajasthan,Salumbar,16,57,1.327775190484505,37.64677957046614,0.0,5
Arunachal Pradesh,Leparada,16,57,1.4131426122539947,1.0169097131207787,0.02146065285314437,5
Mizoram,Hnahthial,17,57,1.2410331300111563,3.5676912397766194,0.0,5
Rajasthan,Jalore,17,57,2.3191037267301886,112.10115302345534,0.0,5
Uttar Pradesh,Raebareli,17,57,1.6433958306886687,5.389311569202448,0.0,5
andhra pradesh,chittoor,18,57,0.956223125160962,4.821856777754462,0.0,5
Himachal Pradesh,Lahaul and Spiti,18,57,4.478509823171987,7.186074958650002,0.06011178575744573,5
Karnataka,Bengaluru Rural,18,57,0.7685253370818362,8.501682574171255,0.005057605010556257,5
Goa,Bardez,18,57,1.9564370072266135,5.575033970501483,0.04284043325355626,5
Bihar,Aurangabad(BH),18,57,1.4111030492919088,5.6585784322085555,0.0,5
West bengal,hooghly,19,56,0.9770956954013881,6.213029013256587,0.007285662653467763,5
Telangana,Warangal (urban),19,57,0.6684277143163981,8.265045251762544,0.0,5
Rajasthan,Deeg ,19,57,0.9359881001293212,49.274172918022025,0.0,5
Karnataka,Chamarajanagar *,19,57,2.1105176393997143,7.077535056797012,0.031155721766213167,5
Manipur,Pherzawl,19,57,0.45634692573286034,11.182868510967282,0.0,5
Arunachal Pradesh,Pakke Kessang,19,57,1.1487896864449219,4.184103361042455,0.0,5
Sikkim,Mangan,19,57,0.28396164527022133,5.787850923604221,0.0,5
West Bengal,Hawrah,19,57,0.8062534707913287,5.354477693142263,0.01923958089534771,5
West Bengal,HOWRAH,20,56,0.8970507762650075,2.853659190089601,0.0,5
Tamil Nadu,Tirupathur,20,57,2.73102275419364,9.632721333621921,0.009093406858197001,5
Uttar Pradesh,Kushinagar *,20,57,2.964022187815075,8.910990407229963,0.0,5
Uttar Pradesh,Mahrajganj,20,57,1.5861701207887566,6.759435865643485,0.0,5
WEST BENGAL,HOOGHLY,21,57,0.7639178888606319,6.569915416788577,0.0,5
Mizoram,Khawzawl,22,56,0.07758352060503576,1.966870664183177,0.05119738421545753,5
Sikkim,Namchi,22,57,0.22435389034018344,14.656665228163662,0.01846368238489747,5
Rajasthan,Deeg,22,57,11.815597281984196,20.345128211890376,0.04628890415071076,5
Nagaland,Tseminyu,22,57,1.1027284336629464,6.26011086019122,0.0,5
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,22,57,8.735738527552458,13.024702457242224,0.006271195222968815,5
Nagaland,Meluri,22,57,13.449381969334775,3.906066653128242,0.02302306890920624,5
Maharashtra,Raigarh(MH),23,57,15.165204000370814,59.18430269839154,0.07102651096082936,5
Bihar,Sheikpura,23,57,7.283512525408832,11.569981932586614,0.0,5
Puducherry,Yanam,23,57,5.647802578671829,11.733119390739517,0.0,5
West Bengal,MALDA,23,57,4.444691988806989,7.366351928285611,0.0,5
Mizoram,Saitual,23,57,2.5724596274085063,8.789405132056698,0.0,5
Chhattisgarh,Janjgir Champa,23,57,12.748022619559435,33.44503198939542,0.010414955552203991,5
West Bengal,Medinipur,23,57,6.0841234040714385,18.977194900962818,0.06237162866502779,5
Odisha,Jajpur,24,57,6.190687964803379,23.77391841306582,0.017793496756505437,5
Maharashtra,Washim *,24,57,34.883823396881766,47.40612282882204,0.0,5
Odisha,jajpur,24,57,4.761410727583618,17.560785723182633,0.1347159678263409,5
Odisha,ANUGUL,25,57,6.3855937994731855,15.502342232488962,0.0,5
Nagaland,Niuland,25,57,4.039098244701752,11.097931235294006,0.14835633558244896,5
Himachal Pradesh,Lahul and Spiti,25,57,21.89873109806208,20.143443112077954,0.00868629138660276,5
Uttarakhand,Garhwal,25,57,19.451239235172764,55.1504381382444,0.07278236465397077,5
Maharashtra,Gondia,25,57,19.110491937345493,53.618626100502794,0.03066135079153307,5
Chhattisgarh,Janjgir - Champa,25,57,14.53546692547555,27.695432475395624,0.014205350439859037,5
Assam,Bajali,25,57,2.613702395582833,160.9143824417663,0.0,5
Bihar,Monghyr,25,57,4.434308750180468,23.100136973264128,0.01857531929815544,5
Assam,Tamulpur District,26,57,5.211298157386953,213.7160420320624,0.013316824147490898,5
Himachal Pradesh,Lahul & Spiti,26,57,19.006141746583165,21.68372624772298,0.0,5
Arunachal Pradesh,Dibang Valley,26,57,2.648702148069001,8.814649911251694,0.0,5
Bihar,Bhabua,26,57,5.577582310537713,8.16236375166552,0.04923860386323306,5
Assam,Dima Hasao,26,57,5.813320534987833,29.74686198425771,0.0,5
Arunachal Pradesh,Kamle,27,57,1.1630503427499677,2.323435758836155,0.0,5
Sikkim,North,27,57,3.22044351950081,15.533151229039822,0.0,5
Odisha,NUAPADA,27,57,4.810774812133179,22.138436564381045,0.0,5
Karnataka,Bengaluru South,27,57,4.670224592223137,513.4553232708938,0.21991798026385434,5
Andaman & Nicobar Islands,Andamans,27,57,27.949008767355867,63.44301226165132,0.06465778942393166,5
Bihar,Aurangabad(bh),28,57,9.168957471346108,48.08118143574739,0.025271952934891446,5
Telangana,Jangaon,28,57,5.422921303353669,35.33798620164207,0.1298290745434114,5
Uttarakhand,Hardwar,28,57,34.293983095078914,176.7248862724887,0.16624978983083838,5
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,28,57,5.6953293020925155,30.505780303026594,0.0,5
Uttar Pradesh,Jyotiba Phule Nagar,28,57,9.887908836615171,73.15574089408284,0.03486575465860046,5
Meghalaya,Eastern West Khasi Hills,29,57,0.1896104930354361,12.806730542113389,0.1779752451209058,5
Dadra & Nagar Haveli,Dadra & Nagar Haveli,29,57,10.720110969406203,16.308020176125183,0.0,5
Chhattisgarh,Sarangarh-Bilaigarh,29,57,23.477196243761426,1458.8606552108467,0.0472478017762077,5
Gujarat,Banas Kantha,29,57,14.18106145616644,43.13040331775984,0.0774649634955893,5
Punjab,Nawanshahr,29,57,385.46144575467554,272.79297564573744,0.3004186695327601,5
Tripura,Dhalai  *,29,57,6.113315981006288,26.889056756764695,0.1168012406792936,5
Arunachal Pradesh,Anjaw,29,57,7.110819656126292,14.01561326304881,0.0,5
Maharashtra,Gondiya *,29,57,30.72657687984809,92.56068242374911,0.0,5
Arunachal Pradesh,Shi-yomi,29,57,3.5578863269951837,7.951389976133079,0.0,5
Gujarat,Sabar Kantha,29,57,20.156062206896976,53.262220470662356,0.28127537501207944,5
Gujarat,Surendranagar,29,57,15.660057499103624,66.02918911646533,0.07952517817008815,5
Bihar,Samstipur,29,57,5.229455896266252,21.792462108361004,0.0,5
Madhya Pradesh,Pandhurna,29,57,7.753478561873718,60.99185680739004,0.00862728794047156,5
Bihar,Purba Champaran,29,57,12.359263808643522,55.63336664426306,0.18144216790797502,5
Dadra and Nagar Haveli and Daman and Diu,Daman,30,57,4.496814934623945,97.16142501146398,0.0,5
Daman and Diu,Diu,30,57,10.879507886264488,16.75462896042021,0.007197923756271656,5
Delhi,Najafgarh,30,57,11.497462057382423,17.961180652718213,0.0,5
Andhra Pradesh,K.V.Rangareddy,30,57,14.30016243864218,43.40651274044708,0.09366801542607324,5
Arunachal Pradesh,Lower Siang,30,57,3.8738925249499774,9.534324811214631,0.03653787294004292,5
Assam,Sribhumi,30,57,10.814377335696522,906.7782006300059,0.1312783091288,5
West Bengal,Hugli,30,57,12.874296425871455,129.13172412809251,0.029996738489141233,5
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,30,57,8.626353370642041,1012.970370624986,0.3027586214738217,5
Rajasthan,Dhaulpur,30,57,9.819631572123422,39.923550989932345,0.02127146955546075,5
Bihar,Pashchim Champaran,30,57,14.606568586336929,63.673754318333984,0.0,5
Maharashtra,Nandurbar *,30,57,17.53212990107985,19.1891146074901,0.13702202403248245,5
Andaman and Nicobar Islands,Nicobar,30,57,14.324096440348406,15.402660280212558,0.03491401826412032,5
Gujarat,Panch Mahals,31,57,5.802963458810945,45.825986848116386,0.0,5
Telangana,Medchal−malkajgiri,31,57,232.68810422208472,124.94042524693296,0.09445659028500807,5
Uttar Pradesh,Bulandshahar,31,57,7.971100318286105,56.82129003197617,0.27089601798898055,5
Arunachal Pradesh,Upper Siang,31,57,68.18499499850292,14.40900141647919,0.0,5
Nagaland,Shamator,32,57,1.3113386698766443,10.439971496391582,0.07873647212264114,5
Arunachal Pradesh,Siang,32,57,12.962367218994501,13.921965805086858,0.03316898181331794,5
Haryana,Yamunanagar,32,57,13.471570604445503,19.70504434391083,0.0,5
Mizoram,Mammit,32,57,6.714757655386562,14.355451005444996,0.0,5
Delhi,South East Delhi,32,57,4.219628202991728,97.15787558099174,0.012432076265853333,5
Arunachal Pradesh,Lower Dibang Valley,32,57,13.2322995783782,30.90776196083875,0.07537462004725146,5
Arunachal Pradesh,Kurung Kumey,33,57,11.982055374077069,5.0727092713023945,0.0,5
Arunachal Pradesh,Upper Subansiri,33,57,12.36943658370129,16.3583805479674,0.12081577182667999,5
Chhattisgarh,Gaurela-pendra-marwahi,33,57,13.863197549029046,263.09306550687654,0.0,5
Mizoram,Mamit,33,57,10.083008089188347,31.18263764551163,0.0,5
Mizoram,Serchhip,33,57,12.801015989006673,17.883938059226963,0.0,5
Maharashtra,Dharashiv,33,57,4.04203034723846,214.63032236411738,0.1262484456444439,5
Nagaland,Chumukedima,33,57,1.6319478956874944,36.13377459660752,0.05879238067699183,5
Maharashtra,Mumbai( Sub Urban ),33,57,40.632113950312835,471.0012633388818,0.05180729799667321,5
Tamil Nadu,Ranipet,33,57,6.4067256446781355,69.33929721928847,0.01823556815332359,5
Arunachal Pradesh,Kra Daadi,33,57,4.599682227881492,9.643926534932074,0.0,5
Arunachal Pradesh,Tirap,33,57,8.65087890390462,15.783714788242005,0.04242941413087872,5
Ladakh,Leh,33,57,12.347594408003241,114.90458009338265,0.0,5
Chhattisgarh,Khairagarh Chhuikhadan Gandai,33,57,3.5584278762829404,595.2847860711197,0.032867721499693,5
Manipur,Jiribam,34,57,7.748961691304521,51.63118298512545,0.0,5
Manipur,Kakching,34,57,7.8862575988280215,124.40874796511518,0.00813755602791057,5
Himachal Pradesh,Kullu,34,57,2105.498172111379,336.69415889642556,2.6681573712616586,5
Meghalaya,North Garo Hills,34,57,7.866484698686703,49.022673313568475,0.13959145497584882,5
Delhi,New Delhi,34,57,22.57161027057126,134.19420887039055,0.10252845913684198,5
Meghalaya,South Garo Hills,34,57,10.516963514764477,43.841483018846475,0.3736800367404636,5
Himachal Pradesh,Kinnaur,34,57,19.777649509676422,49.89425808811627,0.06958557364608323,5
Nagaland,Longleng,34,57,6.412498481465246,19.27643531289745,0.06574424103869618,5
Karnataka,Gadag *,34,57,7.9847131718523965,36.255862125759464,0.12596710035933587,5
Arunachal Pradesh,Tawang,34,57,11.1068656434108,15.24839880019913,0.0,5
Odisha,Anugul,34,57,11.90605380673088,59.90453361419669,0.02557896661925285,5
